,0
11386,4
11387,8
11388,7
11389,9
11390,2
11391,8
11392,4
11393,8
11394,8
11395,6
11396,3
11397,2
11398,6
11399,9
11400,4
11401,8
11402,5
11403,9
11404,5
11405,4
11406,6
11407,9
11408,6
11409,4
11410,6
11411,4
11412,5
11413,9
11414,9
11415,9
11416,6
11417,5
11418,9
11419,2
11420,0
11421,7
11422,9
11423,4
11424,0
11425,9
11426,3
11427,3
11428,3
11429,0
11430,0
11431,6
11432,2
11433,6
11434,4
11435,0
11436,0
11437,9
11438,9
11439,6
11440,4
11441,6
11442,3
11443,3
11444,4
11445,4
11446,9
11447,4
11448,5
11449,4
11450,4
11451,3
11452,7
11453,9
11454,9
11455,7
11456,0
11457,4
11458,3
11459,0
11460,4
11461,9
11462,7
11463,8
11464,4
11465,3
11466,4
11467,9
11468,8
11469,8
11470,4
11471,7
11472,9
11473,2
11474,2
11475,4
11476,6
11477,5
11478,4
11479,4
11480,4
11481,9
11482,4
11483,4
11484,0
11485,8
11486,3
11487,8
11488,7
11489,6
11490,9
11491,4
11492,7
11493,9
11494,4
11495,9
11496,6
11497,8
11498,5
11499,0
11500,4
11501,6
11502,9
11503,6
11504,7
11505,7
11506,3
11507,9
11508,8
11509,8
11510,7
11511,9
11512,3
11513,9
11514,6
11515,4
11516,2
11517,4
11518,9
11519,9
11520,5
11521,9
11522,10
11523,9
11524,9
11525,6
11526,6
11527,0
11528,2
11529,2
11530,4
11531,2
11532,5
11533,5
11534,5
11535,5
11536,4
11537,6
11538,4
11539,2
11540,6
11541,4
11542,9
11543,4
11544,6
11545,8
11546,0
11547,4
11548,4
11549,4
11550,2
11551,8
11552,7
11553,4
11554,6
11555,5
11556,6
11557,0
11558,2
11559,2
11560,9
11561,5
11562,6
11563,4
11564,9
11565,2
11566,2
11567,9
11568,6
11569,4
11570,4
11571,4
11572,4
11573,4
11574,0
11575,2
11576,8
11577,6
11578,5
11579,9
11580,6
11581,5
11582,4
11583,4
11584,4
11585,9
11586,5
11587,2
11588,4
11589,7
11590,5
11591,9
11592,6
11593,0
11594,8
11595,6
11596,4
11597,8
11598,2
11599,8
11600,4
11601,4
11602,5
11603,4
11604,7
11605,2
11606,5
11607,4
11608,2
11609,8
11610,6
11611,6
11612,2
11613,7
11614,6
11615,0
11616,0
11617,7
11618,4
11619,9
11620,6
11621,6
11622,8
11623,5
11624,4
11625,7
11626,4
11627,9
11628,2
11629,6
11630,6
11631,0
11632,5
11633,5
11634,5
11635,2
11636,6
11637,4
11638,8
11639,4
11640,10
11641,4
11642,4
11643,9
11644,8
11645,0
11646,9
11647,9
11648,0
11649,4
11650,9
11651,2
11652,6
11653,2
11654,10
11655,6
11656,4
11657,4
11658,6
11659,4
11660,5
11661,4
11662,2
11663,6
11664,7
11665,6
11666,4
11667,1
11668,8
11669,4
11670,2
11671,2
11672,4
11673,6
11674,5
11675,4
11676,9
11677,4
11678,6
11679,9
11680,2
11681,1
11682,4
11683,2
11684,6
11685,5
11686,9
11687,2
11688,8
11689,4
11690,7
11691,6
11692,4
11693,9
11694,4
11695,2
11696,4
11697,5
11698,6
11699,6
11700,10
11701,6
11702,6
11703,4
11704,5
11705,10
11706,7
11707,4
11708,9
11709,4
11710,5
11711,9
11712,2
11713,9
11714,8
11715,4
11716,4
11717,9
11718,2
11719,1
11720,6
11721,4
11722,3
11723,4
11724,9
11725,5
11726,4
11727,6
11728,6
11729,4
11730,5
11731,4
11732,9
11733,5
11734,9
11735,6
11736,8
11737,6
11738,6
11739,3
11740,4
11741,6
11742,6
11743,4
11744,4
11745,7
11746,3
11747,9
11748,9
11749,6
11750,9
11751,0
11752,6
11753,5
11754,4
11755,4
11756,6
11757,8
11758,4
11759,3
11760,9
11761,6
11762,4
11763,4
11764,0
11765,6
11766,4
11767,9
11768,9
11769,4
11770,2
11771,8
11772,8
11773,9
11774,8
11775,5
11776,6
11777,8
11778,4
11779,6
11780,4
11781,7
11782,9
11783,1
11784,2
11785,2
11786,0
11787,4
11788,10
11789,2
11790,2
11791,8
11792,5
11793,9
11794,10
11795,4
11796,2
11797,8
11798,9
11799,9
11800,9
11801,8
11802,10
11803,9
11804,5
11805,8
11806,7
11807,4
11808,9
11809,4
11810,5
11811,7
11812,0
11813,9
11814,0
11815,2
11816,2
11817,9
11818,4
11819,6
11820,9
11821,9
11822,4
11823,3
11824,6
11825,9
11826,0
11827,9
11828,4
11829,0
11830,9
11831,7
11832,2
11833,0
11834,4
11835,4
11836,5
11837,7
11838,9
11839,6
11840,9
11841,0
11842,4
11843,0
11844,10
11845,4
11846,8
11847,4
11848,5
11849,4
11850,4
11851,4
11852,2
11853,4
11854,2
11855,10
11856,6
11857,9
11858,5
11859,0
11860,10
11861,10
11862,8
11863,8
11864,9
11865,7
11866,4
11867,6
11868,9
11869,4
11870,2
11871,5
11872,4
11873,5
11874,4
11875,4
11876,2
11877,6
11878,4
11879,2
11880,2
11881,8
11882,6
11883,9
11884,4
11885,2
11886,9
11887,0
11888,6
11889,9
11890,7
11891,6
11892,5
11893,9
11894,4
11895,8
11896,4
11897,2
11898,8
11899,4
11900,2
11901,2
11902,0
11903,0
11904,8
11905,6
11906,4
11907,4
11908,9
11909,4
11910,2
11911,4
11912,6
11913,3
11914,4
11915,8
11916,9
11917,9
11918,9
11919,6
11920,5
11921,4
11922,6
11923,5
11924,6
11925,6
11926,9
11927,7
11928,8
11929,4
11930,2
11931,4
11932,7
11933,4
11934,8
11935,4
11936,6
11937,4
11938,6
11939,10
11940,4
11941,5
11942,3
11943,8
11944,4
11945,1
11946,10
11947,2
11948,0
11949,6
11950,2
11951,4
11952,6
11953,8
11954,9
11955,9
11956,9
11957,4
11958,4
11959,4
11960,4
11961,4
11962,2
11963,0
11964,2
11965,4
11966,2
11967,4
11968,0
11969,4
11970,2
11971,6
11972,9
11973,2
11974,4
11975,3
11976,9
11977,6
11978,6
11979,5
11980,9
11981,9
11982,4
11983,6
11984,4
11985,6
11986,9
11987,4
11988,9
11989,9
11990,8
11991,10
11992,9
11993,4
11994,0
11995,8
11996,2
11997,9
11998,5
11999,4
12000,6
12001,5
12002,4
12003,7
12004,5
12005,9
12006,6
12007,6
12008,4
12009,6
12010,4
12011,6
12012,0
12013,4
12014,2
12015,5
12016,5
12017,4
12018,4
12019,5
12020,4
12021,6
12022,2
12023,0
12024,9
12025,7
12026,2
12027,3
12028,8
12029,0
12030,4
12031,10
12032,9
12033,2
12034,5
12035,3
12036,4
12037,9
12038,4
12039,8
12040,4
12041,2
12042,6
12043,0
12044,7
12045,4
12046,4
12047,5
12048,4
12049,4
12050,2
12051,6
12052,7
12053,8
12054,8
12055,10
12056,4
12057,4
12058,4
12059,9
12060,5
12061,9
12062,2
12063,5
12064,9
12065,0
12066,4
12067,4
12068,4
12069,6
12070,0
12071,4
12072,3
12073,9
12074,2
12075,7
12076,7
12077,4
12078,6
12079,9
12080,2
12081,2
12082,3
12083,0
12084,8
12085,8
12086,0
12087,4
12088,8
12089,5
12090,3
12091,4
12092,0
12093,9
12094,0
12095,10
12096,9
12097,4
12098,7
12099,9
12100,6
12101,10
12102,2
12103,8
12104,0
12105,2
12106,2
12107,9
12108,4
12109,4
12110,4
12111,2
12112,4
12113,4
12114,9
12115,10
12116,8
12117,8
12118,6
12119,6
12120,6
12121,6
12122,6
12123,9
12124,9
12125,7
12126,8
12127,4
12128,4
12129,6
12130,8
12131,4
12132,4
12133,8
12134,9
12135,3
12136,4
12137,4
12138,5
12139,7
12140,7
12141,4
12142,2
12143,4
12144,3
12145,4
12146,4
12147,8
12148,9
12149,4
12150,8
12151,10
12152,2
12153,4
12154,6
12155,4
12156,4
12157,2
12158,2
12159,9
12160,4
12161,4
12162,4
12163,0
12164,5
12165,8
12166,0
12167,0
12168,4
12169,6
12170,7
12171,2
12172,4
12173,4
12174,4
12175,8
12176,2
12177,0
12178,0
12179,2
12180,4
12181,9
12182,9
12183,4
12184,4
12185,4
12186,1
12187,4
12188,6
12189,6
12190,6
12191,4
12192,6
12193,9
12194,4
12195,4
12196,6
12197,9
12198,2
12199,5
12200,9
12201,9
12202,4
12203,9
12204,5
12205,4
12206,4
12207,6
12208,4
12209,6
12210,9
12211,4
12212,5
12213,3
12214,4
12215,4
12216,2
12217,9
12218,6
12219,9
12220,4
12221,9
12222,8
12223,6
12224,4
12225,4
12226,9
12227,9
12228,6
12229,6
12230,4
12231,5
12232,8
12233,5
12234,9
12235,6
12236,4
12237,4
12238,6
12239,2
12240,6
12241,4
12242,4
12243,8
12244,2
12245,9
12246,4
12247,2
12248,8
12249,9
12250,5
12251,4
12252,4
12253,0
12254,6
12255,4
12256,4
12257,5
12258,9
12259,6
12260,9
12261,8
12262,4
12263,2
12264,5
12265,4
12266,9
12267,4
12268,8
12269,5
12270,6
12271,8
12272,6
12273,9
12274,6
12275,5
12276,6
12277,9
12278,4
12279,5
12280,9
12281,7
12282,4
12283,4
12284,5
12285,4
12286,2
12287,9
12288,2
12289,9
12290,4
12291,5
12292,9
12293,1
12294,2
12295,6
12296,3
12297,0
12298,4
12299,8
12300,7
12301,6
12302,0
12303,9
12304,2
12305,3
12306,6
12307,2
12308,7
12309,5
12310,4
12311,5
12312,2
12313,6
12314,6
12315,8
12316,4
12317,9
12318,2
12319,4
12320,4
12321,6
12322,2
12323,8
12324,8
12325,7
12326,5
12327,7
12328,1
12329,6
12330,9
12331,2
12332,6
12333,9
12334,4
12335,7
12336,5
12337,5
12338,3
12339,5
12340,4
12341,4
12342,4
12343,7
12344,2
12345,9
12346,6
12347,4
12348,9
12349,2
12350,8
12351,4
12352,2
12353,2
12354,4
12355,0
12356,6
12357,5
12358,6
12359,8
12360,7
12361,9
12362,9
12363,4
12364,4
12365,9
12366,4
12367,6
12368,9
12369,9
12370,9
12371,8
12372,6
12373,9
12374,2
12375,9
12376,4
12377,6
12378,4
12379,6
12380,8
12381,7
12382,9
12383,4
12384,8
12385,9
12386,3
12387,7
12388,9
12389,9
12390,9
12391,5
12392,8
12393,1
12394,6
12395,4
12396,6
12397,4
12398,4
12399,4
12400,9
12401,9
12402,6
12403,4
12404,4
12405,8
12406,6
12407,2
12408,8
12409,4
12410,8
12411,5
12412,9
12413,4
12414,10
12415,6
12416,0
12417,9
12418,6
12419,8
12420,6
12421,2
12422,0
12423,7
12424,4
12425,2
12426,5
12427,4
12428,7
12429,10
12430,6
12431,0
12432,6
12433,4
12434,2
12435,4
12436,9
12437,4
12438,4
12439,6
12440,4
12441,4
12442,10
12443,2
12444,4
12445,5
12446,4
12447,0
12448,6
12449,2
12450,4
12451,2
12452,4
12453,2
12454,9
12455,8
12456,4
12457,4
12458,1
12459,8
12460,4
12461,2
12462,4
12463,3
12464,0
12465,4
12466,9
12467,4
12468,4
12469,8
12470,0
12471,2
12472,5
12473,9
12474,5
12475,7
12476,5
12477,9
12478,2
12479,2
12480,10
12481,7
12482,4
12483,9
12484,5
12485,7
12486,2
12487,5
12488,2
12489,5
12490,9
12491,5
12492,0
12493,7
12494,0
12495,9
12496,4
12497,4
12498,8
12499,0
12500,9
12501,0
12502,4
12503,9
12504,4
12505,6
12506,3
12507,7
12508,4
12509,2
12510,7
12511,8
12512,4
12513,2
12514,4
12515,7
12516,9
12517,3
12518,6
12519,9
12520,6
12521,2
12522,9
12523,6
12524,4
12525,4
12526,8
12527,4
12528,8
12529,2
12530,5
12531,6
12532,4
12533,9
12534,8
12535,10
12536,7
12537,4
12538,9
12539,5
12540,6
12541,6
12542,4
12543,2
12544,0
12545,7
12546,4
12547,9
12548,7
12549,9
12550,8
12551,6
12552,10
12553,0
12554,7
12555,8
12556,9
12557,5
12558,5
12559,9
12560,6
12561,6
12562,5
12563,6
12564,8
12565,8
12566,6
12567,2
12568,6
12569,6
12570,4
12571,7
12572,8
12573,4
12574,8
12575,8
12576,6
12577,2
12578,4
12579,4
12580,4
12581,6
12582,0
12583,0
12584,0
12585,5
12586,4
12587,6
12588,3
12589,4
12590,9
12591,0
12592,6
12593,3
12594,2
12595,6
12596,8
12597,6
12598,2
12599,7
12600,9
12601,4
12602,9
12603,9
12604,7
12605,4
12606,6
12607,4
12608,6
12609,6
12610,0
12611,2
12612,8
12613,5
12614,0
12615,9
12616,0
12617,4
12618,9
12619,9
12620,4
12621,5
12622,0
12623,8
12624,2
12625,6
12626,5
12627,4
12628,9
12629,2
12630,4
12631,5
12632,9
12633,6
12634,6
12635,10
12636,4
12637,4
12638,9
12639,5
12640,10
12641,2
12642,6
12643,8
12644,7
12645,6
12646,4
12647,4
12648,0
12649,4
12650,0
12651,4
12652,9
12653,0
12654,4
12655,9
12656,4
12657,6
12658,7
12659,4
12660,9
12661,9
12662,2
12663,0
12664,4
12665,6
12666,4
12667,4
12668,9
12669,4
12670,4
12671,6
12672,8
12673,4
12674,6
12675,3
12676,4
12677,8
12678,2
12679,6
12680,4
12681,4
12682,4
12683,8
12684,2
12685,4
12686,4
12687,7
12688,9
12689,4
12690,4
12691,4
12692,9
12693,8
12694,6
12695,2
12696,4
12697,9
12698,2
12699,5
12700,6
12701,8
12702,0
12703,4
12704,4
12705,2
12706,9
12707,4
12708,5
12709,9
12710,8
12711,7
12712,10
12713,0
12714,5
12715,4
12716,4
12717,2
12718,4
12719,8
12720,6
12721,4
12722,8
12723,8
12724,6
12725,6
12726,6
12727,4
12728,4
12729,8
12730,6
12731,9
12732,4
12733,7
12734,4
12735,0
12736,8
12737,4
12738,2
12739,7
12740,0
12741,6
12742,4
12743,4
12744,7
12745,5
12746,0
12747,4
12748,4
12749,2
12750,4
12751,4
12752,5
12753,4
12754,9
12755,4
12756,4
12757,5
12758,2
12759,9
12760,10
12761,0
12762,4
12763,9
12764,9
12765,3
12766,0
12767,5
12768,0
12769,5
12770,4
12771,9
12772,3
12773,2
12774,2
12775,4
12776,4
12777,6
12778,9
12779,9
12780,4
12781,6
12782,2
12783,5
12784,4
12785,6
12786,9
12787,7
12788,2
12789,9
12790,5
12791,4
12792,8
12793,7
12794,5
12795,3
12796,8
12797,10
12798,6
12799,5
12800,4
12801,4
12802,2
12803,0
12804,4
12805,9
12806,4
12807,8
12808,6
12809,2
12810,4
12811,3
12812,6
12813,8
12814,6
12815,9
12816,5
12817,4
12818,9
12819,4
12820,8
12821,7
12822,5
12823,6
12824,9
12825,9
12826,2
12827,9
12828,7
12829,4
12830,3
12831,8
12832,9
12833,8
12834,2
12835,9
12836,4
12837,10
12838,6
12839,9
12840,5
12841,8
12842,9
12843,1
12844,2
12845,4
12846,6
12847,4
12848,6
12849,4
12850,2
12851,9
12852,4
12853,8
12854,9
12855,1
12856,9
12857,9
12858,6
12859,3
12860,3
12861,9
12862,2
12863,4
12864,3
12865,6
12866,6
12867,2
12868,7
12869,6
12870,2
12871,2
12872,10
12873,8
12874,2
12875,4
12876,4
12877,6
12878,9
12879,4
12880,2
12881,5
12882,9
12883,9
12884,9
12885,2
12886,4
12887,8
12888,2
12889,2
12890,4
12891,9
12892,6
12893,8
12894,9
12895,7
12896,7
12897,2
12898,9
12899,5
12900,2
12901,10
12902,3
12903,4
12904,7
12905,4
12906,4
12907,4
12908,4
12909,4
12910,8
12911,6
12912,4
12913,4
12914,9
12915,6
12916,7
12917,4
12918,4
12919,2
12920,9
12921,2
12922,4
12923,9
12924,4
12925,4
12926,4
12927,10
12928,6
12929,9
12930,9
12931,9
12932,6
12933,3
12934,9
12935,4
12936,3
12937,4
12938,6
12939,7
12940,7
12941,4
12942,9
12943,4
12944,9
12945,2
12946,4
12947,4
12948,8
12949,9
12950,4
12951,4
12952,4
12953,4
12954,6
12955,0
12956,0
12957,4
12958,4
12959,4
12960,0
12961,6
12962,9
12963,6
12964,5
12965,4
12966,6
12967,9
12968,9
12969,4
12970,2
12971,4
12972,9
12973,2
12974,4
12975,6
12976,5
12977,8
12978,8
12979,6
12980,4
12981,3
12982,4
12983,7
12984,6
12985,9
12986,9
12987,6
12988,5
12989,6
12990,10
12991,9
12992,4
12993,6
12994,0
12995,9
12996,5
12997,4
12998,5
12999,10
13000,9
13001,0
13002,0
13003,4
13004,9
13005,4
13006,6
13007,2
13008,6
13009,4
13010,4
13011,8
13012,3
13013,9
13014,5
13015,2
13016,5
13017,9
13018,8
13019,9
13020,0
13021,4
13022,8
13023,0
13024,9
13025,2
13026,7
13027,6
13028,2
13029,4
13030,2
13031,9
13032,3
13033,0
13034,4
13035,6
13036,8
13037,2
13038,4
13039,3
13040,4
13041,6
13042,8
13043,8
13044,0
13045,3
13046,6
13047,4
13048,4
13049,6
13050,4
13051,4
13052,4
13053,4
13054,9
13055,6
13056,4
13057,8
13058,9
13059,4
13060,2
13061,9
13062,0
13063,7
13064,2
13065,4
13066,9
13067,4
13068,9
13069,4
13070,4
13071,7
13072,8
13073,4
13074,0
13075,8
13076,0
13077,4
13078,7
13079,8
13080,4
13081,5
13082,4
13083,4
13084,2
13085,0
13086,0
13087,4
13088,8
13089,6
13090,4
13091,8
13092,4
13093,6
13094,9
13095,4
13096,6
13097,3
13098,6
13099,2
13100,9
13101,4
13102,9
13103,9
13104,4
13105,4
13106,6
13107,8
13108,0
13109,9
13110,0
13111,9
13112,5
13113,8
13114,7
13115,4
13116,4
13117,6
13118,4
13119,0
13120,8
13121,4
13122,2
13123,7
13124,2
13125,4
13126,9
13127,0
13128,4
13129,6
13130,0
13131,9
13132,0
13133,9
13134,4
13135,0
13136,5
13137,8
13138,4
13139,5
13140,2
13141,2
13142,0
13143,4
13144,9
13145,6
13146,4
13147,8
13148,6
13149,9
13150,10
13151,2
13152,2
13153,9
13154,4
13155,5
13156,8
13157,8
13158,6
13159,4
13160,5
13161,9
13162,8
13163,4
13164,2
13165,6
13166,6
13167,0
13168,9
13169,9
13170,9
13171,6
13172,4
13173,4
13174,9
13175,9
13176,0
13177,6
13178,8
13179,2
13180,6
13181,5
13182,5
13183,4
13184,8
13185,8
13186,5
13187,2
13188,6
13189,4
13190,4
13191,8
13192,9
13193,5
